GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M200US31020,31020,"Longview, WA Metro Area",39763,489,26082,544,19819,553,13681,632,7.8,0.8,5.1,1.0,1.6,0.8,14.8,1.9,5.5,0.7,3.6,0.7,1.8,0.6,10.7,1.7,13.1,1.0,8.8,1.2,5.3,1.0,22.3,2.3,10.9,1.0,9.3,1.3,7.8,1.3,15.4,2.2,15.2,1.3,15.9,1.4,15.2,1.8,12.3,2.1,19.4,1.4,22.6,1.6,25.7,2.0,11.1,1.8,11.2,1.1,13.3,1.5,16.0,1.8,6.4,1.5,12.1,1.2,15.4,1.6,19.2,1.9,5.0,1.4,3.0,0.6,3.9,0.8,5.0,1.0,1.1,0.6,1.7,0.4,2.1,0.5,2.5,0.7,1.0,0.5,47452,1861,57938,2168,67858,2823,26171,1440,60392,1841,69208,2360,79395,2885,39575,2721,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
310M200US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",4272422,6068,2913538,8148,2005900,10557,1358884,5445,6.1,0.1,4.4,0.1,1.9,0.1,11.7,0.2,5.2,0.1,3.4,0.1,2.0,0.1,9.8,0.2,9.8,0.1,9.0,0.1,6.8,0.1,12.5,0.2,9.0,0.1,8.7,0.1,7.1,0.1,10.0,0.2,12.1,0.1,12.1,0.1,10.5,0.2,12.2,0.2,16.5,0.1,16.3,0.1,15.9,0.2,16.0,0.2,12.0,0.1,12.4,0.1,13.3,0.1,10.1,0.2,14.6,0.1,16.1,0.1,19.3,0.2,10.1,0.2,6.8,0.1,7.9,0.1,10.2,0.1,3.6,0.1,8.0,0.1,9.6,0.1,12.9,0.1,4.0,0.1,60705,220,67989,419,84935,395,41678,245,87857,324,97171,444,115500,514,62576,480,34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
310M200US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",492904,2270,318274,2348,226916,2068,174630,2205,7.5,0.2,4.4,0.3,1.3,0.2,14.2,0.5,5.5,0.2,3.0,0.2,1.2,0.2,10.5,0.5,10.9,0.3,7.4,0.3,4.0,0.3,17.9,0.6,10.4,0.3,8.8,0.3,6.2,0.4,13.9,0.5,14.6,0.3,13.8,0.4,12.1,0.5,16.4,0.5,18.9,0.3,20.4,0.4,21.7,0.6,15.0,0.6,12.5,0.3,15.6,0.4,18.8,0.5,6.3,0.4,12.1,0.3,16.2,0.5,20.9,0.6,3.9,0.3,3.8,0.2,5.3,0.2,7.0,0.3,0.9,0.1,3.8,0.2,5.2,0.2,6.9,0.3,1.2,0.2,51205,378,64777,742,79525,905,30228,448,68981,631,82734,752,98012,974,41489,1087,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
310M200US31180,31180,"Lubbock, TX Metro Area",111917,939,70140,1106,48854,979,41777,1116,9.5,0.7,5.6,0.6,2.2,0.5,17.4,1.6,5.6,0.4,3.3,0.5,1.4,0.4,10.4,1.0,12.2,0.8,9.3,0.7,4.9,0.6,18.4,1.4,11.8,0.7,10.0,1.0,7.8,1.0,14.4,1.1,15.1,0.8,14.8,1.1,12.6,1.0,15.9,1.2,17.7,0.9,19.5,1.2,22.1,1.4,12.9,1.1,10.8,0.6,13.8,0.9,17.3,1.1,4.8,0.8,10.3,0.6,14.0,0.8,18.5,1.1,3.6,0.6,3.3,0.3,4.6,0.5,6.4,0.7,1.0,0.4,3.6,0.3,5.1,0.5,6.9,0.6,1.1,0.4,45807,742,57914,1348,73845,1802,27354,1213,63878,1114,77611,1735,94087,2254,38063,1636,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X)
310M200US31340,31340,"Lynchburg, VA Metro Area",99343,931,66286,1140,50044,942,33057,1050,8.6,0.6,5.5,0.7,2.1,0.5,16.0,1.5,5.9,0.5,2.9,0.4,1.5,0.3,12.6,1.2,11.0,0.6,7.2,0.7,4.6,0.5,19.1,1.2,11.4,0.6,10.2,0.8,8.1,0.8,14.3,1.3,15.1,0.7,14.3,0.8,13.3,0.9,16.9,1.3,19.1,0.8,22.2,1.1,24.3,1.2,12.3,1.3,12.0,0.7,15.1,1.0,17.7,1.3,4.8,0.8,11.7,0.7,15.5,0.9,19.3,1.0,3.1,0.6,2.9,0.4,4.0,0.5,5.2,0.6,0.6,0.3,2.3,0.3,3.2,0.4,4.0,0.6,0.4,0.2,47770,1067,60256,1387,70994,1192,26345,1034,61709,1149,73608,1663,84295,1738,34977,1377,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
310M200US31420,31420,"Macon, GA Metro Area",84578,983,56013,1033,36066,1026,28565,975,13.2,0.8,9.6,0.8,2.3,0.6,21.6,1.8,7.5,0.5,5.1,0.6,2.1,0.5,12.5,1.3,12.8,0.7,10.5,0.9,6.0,0.8,17.3,1.5,11.9,0.7,9.9,0.9,7.8,0.9,16.0,1.5,13.2,0.8,13.0,0.9,13.3,1.3,13.5,1.4,16.4,0.8,19.1,1.0,23.6,1.5,10.5,1.4,10.1,0.6,12.5,0.9,16.4,1.2,4.9,0.9,9.3,0.6,12.7,0.9,17.6,1.2,2.3,0.5,3.0,0.4,3.9,0.5,5.8,0.8,0.7,0.4,2.7,0.3,3.6,0.4,5.4,0.6,0.8,0.3,39501,1040,51727,1267,69011,1482,23954,1290,58012,1536,68957,1834,88082,2580,34335,2032,36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
310M200US31460,31460,"Madera, CA Metro Area",43159,755,33201,840,24201,861,9958,691,8.5,1.2,7.6,1.2,3.2,1.0,17.5,3.6,5.6,0.7,3.7,0.6,2.2,0.5,12.8,2.3,13.0,1.2,11.7,1.2,9.6,1.2,19.6,3.0,11.7,1.0,11.1,1.3,10.3,1.5,12.2,2.1,16.0,1.4,16.4,1.5,16.0,1.7,13.0,2.2,19.2,1.7,19.4,1.8,22.1,2.0,13.8,2.9,9.6,0.9,11.0,1.1,12.5,1.5,5.1,1.7,11.2,1.0,13.0,1.2,16.2,1.5,4.0,1.2,3.0,0.6,3.5,0.7,4.6,0.9,0.9,0.6,2.2,0.5,2.4,0.6,3.3,0.8,1.1,0.7,45073,1837,49272,2049,58321,2409,25092,3119,59598,1897,64197,2120,74522,2789,37322,3390,39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.0,(X)
310M200US31540,31540,"Madison, WI Metro Area",258237,1043,154158,1346,121491,1472,104079,1393,5.4,0.3,2.5,0.3,0.7,0.1,10.3,0.7,4.2,0.2,1.8,0.2,0.7,0.1,8.1,0.5,8.3,0.3,5.0,0.4,2.4,0.3,14.4,0.6,9.4,0.4,6.2,0.4,4.2,0.4,13.9,0.9,13.2,0.4,10.7,0.4,8.7,0.5,17.0,0.8,19.0,0.5,19.1,0.6,19.1,0.5,18.7,0.7,14.2,0.4,17.3,0.6,19.2,0.7,8.5,0.5,15.7,0.4,21.8,0.6,25.8,0.7,6.1,0.5,5.8,0.3,8.5,0.4,10.3,0.5,1.7,0.2,4.8,0.2,7.1,0.3,8.8,0.4,1.3,0.2,61886,592,81321,764,92448,828,37981,1097,80003,827,99571,1176,113021,1283,48818,1071,22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
310M200US31700,31700,"Manchester-Nashua, NH Metro Area",155208,859,104048,1225,80688,1235,51160,1132,4.1,0.3,2.2,0.3,0.6,0.2,9.1,0.9,3.2,0.2,1.7,0.3,0.6,0.2,7.1,0.7,8.1,0.4,4.8,0.5,2.6,0.4,15.5,1.0,7.8,0.5,6.3,0.5,4.2,0.4,11.4,0.9,11.5,0.5,9.9,0.6,7.7,0.6,15.6,1.2,17.6,0.7,17.4,0.9,16.5,0.9,17.5,1.2,14.4,0.6,16.3,0.7,17.5,0.9,9.3,0.9,18.5,0.6,22.1,0.8,26.3,1.1,9.6,0.9,7.9,0.4,10.2,0.5,12.5,0.7,2.5,0.5,7.0,0.4,9.1,0.5,11.5,0.7,2.2,0.4,71244,998,85966,1367,100351,1551,40723,955,89871,1291,104291,1871,119050,2157,56061,1783,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
310M200US31740,31740,"Manhattan, KS Metro Area",34659,585,20034,579,16534,585,14625,580,10.4,0.9,3.3,0.9,1.1,0.6,21.3,2.1,3.9,0.7,2.0,0.6,1.0,0.4,6.8,1.4,10.3,1.3,6.1,1.3,4.7,1.2,16.3,2.1,12.7,1.2,10.6,1.6,8.2,1.6,16.6,2.0,15.0,1.3,13.4,1.6,12.2,1.5,16.4,2.4,17.6,1.6,20.1,1.9,21.4,2.1,13.4,2.1,12.0,1.2,17.3,2.0,19.4,2.1,4.6,1.1,11.6,0.9,17.3,1.5,20.1,1.8,2.9,1.0,3.5,0.7,5.5,1.1,6.5,1.3,0.8,0.4,2.9,0.6,4.4,0.9,5.3,1.0,0.8,0.5,48158,1213,67332,2980,76361,2321,28184,1667,64175,2265,82261,2888,N,N,37604,3244,21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X)
310M200US31860,31860,"Mankato-North Mankato, MN Metro Area",37476,425,22825,518,18161,432,14651,572,6.4,0.8,3.4,0.8,0.8,0.3,12.3,1.6,5.6,0.7,2.5,0.7,0.7,0.4,11.1,1.4,10.4,0.9,5.9,0.9,3.2,0.6,18.3,1.8,10.5,0.8,7.2,1.0,5.4,0.8,15.3,1.8,14.2,1.0,11.3,1.1,9.9,1.0,18.4,1.9,19.1,1.0,22.4,1.3,23.7,1.5,13.4,1.6,14.3,0.7,19.0,1.1,22.3,1.4,6.5,1.2,12.7,0.8,18.2,1.3,21.6,1.4,3.4,0.7,3.7,0.5,5.6,0.7,6.8,0.9,0.5,0.3,3.1,0.5,4.5,0.7,5.6,0.9,0.8,0.4,53437,1345,71814,1811,80626,1412,29919,1677,68503,1827,84771,2681,95997,2695,40861,2828,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
310M200US31900,31900,"Mansfield, OH Metro Area",48103,590,30471,637,22814,656,17632,560,8.4,0.8,5.9,1.0,2.4,0.7,14.2,1.5,5.7,0.7,3.4,0.7,1.1,0.4,10.7,1.6,14.1,1.0,9.1,1.1,6.1,1.1,23.1,1.8,13.3,1.0,10.7,0.9,10.0,1.0,17.1,1.8,16.4,1.1,17.2,1.4,16.7,1.5,14.8,1.9,18.5,1.0,21.9,1.4,24.9,1.7,11.9,1.5,11.7,1.0,15.3,1.4,18.2,1.7,5.0,1.2,8.6,0.8,11.9,1.1,14.9,1.4,2.4,0.8,1.7,0.3,2.3,0.4,2.9,0.6,0.4,0.2,1.6,0.3,2.2,0.4,2.8,0.5,0.3,0.2,41877,854,54044,1887,61964,1503,26013,1127,55076,1557,65533,2124,75320,2348,35043,2225,36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X)
310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",224021,1464,183335,1958,126203,2174,40686,1480,13.3,0.6,10.7,0.6,5.8,0.5,28.1,1.9,9.3,0.5,8.3,0.6,7.0,0.6,14.0,1.3,15.4,0.6,15.3,0.7,13.3,0.7,15.9,1.4,12.2,0.6,12.8,0.7,12.5,0.9,9.9,1.2,13.7,0.6,14.3,0.7,15.0,0.9,10.7,1.2,15.6,0.6,16.3,0.6,18.1,0.8,11.4,1.4,8.9,0.4,9.5,0.5,11.4,0.6,5.1,0.8,7.6,0.5,8.4,0.6,11.1,0.8,3.0,0.7,2.1,0.2,2.3,0.3,3.1,0.4,0.8,0.3,1.9,0.2,2.0,0.2,2.7,0.3,1.2,0.4,34782,734,37529,851,46275,1085,19457,1099,50757,768,53490,916,62772,1279,34745,1634,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
310M200US32780,32780,"Medford, OR Metro Area",83487,855,53375,993,39847,911,30112,1060,8.4,0.7,6.0,0.9,2.4,0.6,15.0,1.6,6.5,0.7,3.7,0.7,1.5,0.4,12.3,1.5,12.4,0.8,9.4,1.0,6.9,1.0,18.9,1.4,12.5,0.8,11.3,1.0,10.0,1.0,14.0,1.5,15.6,0.9,15.8,1.1,15.1,1.1,15.0,1.5,19.1,0.9,21.5,1.3,24.3,1.5,13.8,1.3,10.8,0.8,13.2,1.0,15.6,1.3,5.6,0.9,9.6,0.7,12.7,1.0,16.1,1.2,3.4,0.7,2.8,0.5,3.4,0.6,4.5,0.8,1.3,0.6,2.2,0.3,2.9,0.5,3.7,0.6,0.7,0.2,44028,1107,53441,1520,63837,1731,27705,1630,59239,1404,68715,2058,79676,2610,38674,2007,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X)
310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",492066,2307,325821,2970,203952,2328,166245,2622,8.9,0.3,6.2,0.3,1.5,0.2,15.5,0.5,5.8,0.2,4.1,0.2,1.5,0.2,9.8,0.5,12.4,0.3,10.2,0.4,5.0,0.3,17.5,0.6,11.1,0.4,9.9,0.4,6.7,0.4,13.9,0.6,13.6,0.4,12.7,0.4,10.6,0.5,15.2,0.7,17.6,0.4,18.3,0.5,20.1,0.6,15.0,0.7,11.1,0.3,13.2,0.4,17.0,0.6,6.4,0.5,11.6,0.3,14.9,0.4,21.4,0.6,4.4,0.3,4.1,0.2,5.4,0.3,8.3,0.5,1.2,0.2,3.8,0.2,5.0,0.2,7.7,0.3,1.2,0.2,47552,621,58186,744,80876,833,30112,699,67051,583,78587,900,101912,1343,41854,932,32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
310M200US32900,32900,"Merced, CA Metro Area",77692,633,59568,922,39543,1052,18124,797,7.4,0.6,7.4,0.7,2.2,0.5,14.0,1.7,7.5,0.6,5.7,0.7,3.1,0.6,14.3,1.7,13.7,0.8,12.4,0.9,9.2,1.0,19.5,2.1,12.9,0.9,12.1,1.0,11.1,1.3,14.1,1.8,15.1,0.9,14.9,1.0,14.6,1.2,14.2,2.0,18.0,1.0,19.0,1.1,21.9,1.4,11.9,1.5,10.2,0.8,11.0,0.9,13.6,1.3,6.2,1.6,9.7,0.7,11.0,0.9,15.1,1.3,4.0,1.0,3.0,0.4,3.5,0.5,4.7,0.7,1.2,0.5,2.5,0.4,3.0,0.5,4.4,0.7,0.6,0.4,42462,1214,46793,1479,59663,2093,26238,1353,58398,1471,62755,1776,76513,2204,37929,1942,35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X)
310M200US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2047042,6900,1330793,6682,895864,6675,716249,4790,8.3,0.1,5.2,0.1,2.4,0.1,15.5,0.3,5.8,0.1,4.1,0.1,2.5,0.1,9.7,0.3,12.0,0.2,10.4,0.2,7.4,0.2,16.1,0.3,10.8,0.2,10.3,0.2,8.5,0.2,12.0,0.3,14.0,0.2,14.1,0.2,12.6,0.3,13.7,0.2,17.1,0.2,17.7,0.2,18.2,0.3,14.9,0.3,10.7,0.2,12.1,0.2,14.0,0.3,7.4,0.3,11.5,0.2,13.8,0.2,17.5,0.3,6.3,0.2,4.5,0.1,5.6,0.1,7.6,0.2,2.0,0.1,5.3,0.1,6.7,0.1,9.3,0.2,2.4,0.1,48745,320,57269,396,72403,599,31738,263,73317,515,84293,705,102023,927,49621,527,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
310M200US33140,33140,"Michigan City-La Porte, IN Metro Area",43004,533,28142,654,20797,607,14862,718,6.7,0.9,5.3,0.9,1.6,0.6,11.9,2.0,6.5,0.8,4.6,0.9,1.5,0.5,11.1,1.7,12.3,1.0,7.6,1.1,4.8,1.0,21.2,2.0,12.4,1.2,10.3,1.4,9.6,1.6,15.5,1.9,14.7,1.2,14.3,1.1,13.2,1.4,15.0,2.3,18.6,1.2,20.9,1.4,23.9,1.7,13.4,1.7,13.8,1.0,16.9,1.4,19.8,1.7,7.0,1.4,10.4,0.7,13.6,0.9,17.2,1.3,3.5,1.1,2.4,0.4,3.2,0.6,4.1,0.7,0.7,0.4,2.3,0.4,3.2,0.6,4.3,0.8,0.6,0.3,46872,1714,58424,2692,69843,2435,28766,1627,61219,1808,71851,2718,84142,3759,38421,1880,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
310M200US33220,33220,"Midland, MI Metro Area",33617,370,23066,493,18784,491,10551,491,6.6,0.9,3.6,0.9,1.4,0.6,16.0,2.5,4.5,0.6,2.6,0.5,1.1,0.3,8.7,1.3,10.4,0.9,6.9,1.0,4.5,0.7,18.3,2.0,10.0,0.8,8.3,0.8,7.5,0.9,13.3,1.8,14.8,1.0,13.1,1.1,12.5,1.2,18.0,1.9,18.6,1.2,20.8,1.4,21.1,1.6,13.7,2.0,12.6,1.0,14.8,1.3,16.2,1.5,6.4,1.1,12.4,1.0,16.4,1.3,19.3,1.6,3.4,0.9,4.5,0.6,6.0,0.9,7.3,1.1,1.1,0.5,5.6,0.6,7.6,0.9,9.1,1.1,1.0,0.5,54059,1681,67138,1858,76719,1891,30402,1820,74352,2270,88943,3354,99811,3919,39868,2078,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
310M200US33260,33260,"Midland, TX Metro Area",54500,607,37873,862,28279,892,16627,818,3.7,0.6,2.5,0.5,0.9,0.4,8.3,1.7,3.7,0.7,1.7,0.5,0.8,0.4,8.5,2.0,7.9,0.8,5.6,0.8,3.1,0.7,14.7,1.9,8.8,1.0,7.2,1.1,4.1,0.8,13.4,2.1,12.5,1.1,11.4,1.2,9.7,1.2,14.8,2.2,17.4,1.4,16.9,1.5,16.5,1.6,17.5,2.3,12.9,1.1,15.0,1.4,16.1,1.8,7.7,1.5,16.9,1.3,20.0,1.6,23.7,1.9,9.3,1.8,7.2,0.9,8.5,1.1,10.9,1.4,2.8,0.8,9.0,0.9,11.2,1.3,14.3,1.7,2.9,0.9,68470,2781,82297,2456,98108,3349,40478,3172,97994,3245,112962,4808,N,N,57581,3866,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X)
310M200US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",624146,1802,388209,2606,279923,2386,235937,2186,7.0,0.2,4.6,0.2,1.2,0.1,12.1,0.4,5.4,0.2,3.2,0.2,1.0,0.1,9.3,0.4,10.7,0.2,7.2,0.3,3.4,0.2,17.1,0.4,10.0,0.2,7.8,0.2,5.4,0.2,13.7,0.4,13.2,0.3,11.3,0.3,9.7,0.3,16.3,0.5,17.8,0.3,18.0,0.3,18.7,0.4,16.9,0.5,12.7,0.3,15.6,0.4,18.5,0.5,7.5,0.3,13.9,0.3,19.0,0.4,24.4,0.5,4.7,0.2,4.8,0.2,6.9,0.3,9.2,0.3,1.2,0.1,4.5,0.1,6.4,0.2,8.5,0.3,1.1,0.1,54336,433,71764,573,88769,789,33079,493,74139,563,90787,818,109363,1033,44659,642,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X)
310M200US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1334395,2924,865549,3648,673350,4799,468846,3414,4.9,0.1,2.7,0.1,0.8,0.1,9.6,0.3,3.5,0.1,1.8,0.1,0.7,0.1,7.0,0.3,7.8,0.1,4.8,0.2,2.5,0.1,14.2,0.4,7.9,0.1,6.0,0.1,4.1,0.1,12.2,0.3,11.9,0.2,9.7,0.2,7.8,0.2,16.3,0.4,18.2,0.2,17.6,0.3,16.8,0.3,18.9,0.3,14.4,0.2,16.3,0.2,17.8,0.3,10.1,0.3,17.6,0.2,22.1,0.3,26.1,0.3,7.9,0.3,7.1,0.1,9.7,0.2,11.9,0.2,2.0,0.1,6.8,0.1,9.3,0.1,11.6,0.2,1.7,0.1,68778,424,85636,527,99212,564,40879,356,89310,398,106653,543,121690,633,53721,460,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X)
310M200US33540,33540,"Missoula, MT Metro Area",46624,488,26664,683,20219,663,19960,754,7.8,0.9,3.2,0.8,1.1,0.6,14.9,1.8,6.8,0.9,3.6,0.8,1.0,0.4,11.3,1.7,12.3,1.0,7.4,1.2,4.0,1.0,19.6,1.9,11.4,1.1,8.9,1.5,7.7,1.4,15.7,1.9,14.8,1.0,14.4,1.3,13.9,1.4,14.7,1.6,18.6,1.3,20.5,1.8,22.3,1.8,15.1,2.0,10.4,1.0,14.9,1.4,17.7,1.8,4.3,1.2,11.3,1.0,16.8,1.7,19.8,1.9,3.0,0.9,3.3,0.7,5.3,1.0,6.0,1.2,0.7,0.5,3.3,0.6,5.1,0.9,6.4,1.2,0.6,0.3,46164,1598,65463,1946,74953,2424,27410,1759,62703,1851,80769,2937,91794,3810,36117,1747,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
310M200US33660,33660,"Mobile, AL Metro Area",154188,1133,103554,1048,68559,1142,50634,1247,10.2,0.5,7.4,0.6,2.3,0.4,17.6,1.2,7.0,0.4,4.1,0.4,1.6,0.3,13.2,1.1,13.2,0.7,10.4,0.6,6.0,0.5,18.9,1.3,11.1,0.5,10.3,0.7,8.1,0.7,13.0,1.1,13.7,0.7,13.3,0.8,12.7,1.0,14.4,1.1,18.3,0.6,20.7,0.8,23.7,1.0,12.9,1.0,11.0,0.5,13.8,0.7,17.9,1.0,5.1,0.6,10.2,0.5,13.4,0.7,18.1,1.0,3.3,0.6,2.8,0.3,3.7,0.4,5.3,0.6,0.7,0.2,2.3,0.3,3.1,0.4,4.3,0.6,0.7,0.2,43809,999,54215,1250,70772,1362,25167,898,58783,1003,68799,1402,84598,1794,36461,1198,32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
310M200US33700,33700,"Modesto, CA Metro Area",169196,975,124736,1391,86404,1510,44460,1233,6.2,0.5,5.6,0.5,2.0,0.3,12.2,1.3,6.7,0.4,4.5,0.4,2.5,0.3,13.4,1.1,11.1,0.6,9.8,0.7,6.9,0.7,16.3,1.3,11.4,0.5,10.6,0.7,9.2,0.7,12.9,1.0,14.4,0.6,14.3,0.6,13.8,0.7,14.2,1.4,18.9,0.7,20.1,0.7,20.9,0.9,15.2,1.3,11.9,0.6,12.7,0.6,15.1,0.9,7.9,0.9,12.3,0.5,14.0,0.6,18.1,0.8,5.5,0.8,3.9,0.3,4.7,0.4,6.3,0.5,1.3,0.4,3.1,0.3,3.7,0.4,5.1,0.5,1.0,0.3,50125,718,55611,987,68668,1194,30766,1241,65947,1206,72121,1613,85448,2036,42976,1184,34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
