GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
310M200US48660,48660,"Wichita Falls, TX Metro Area",150780,*****
310M200US48700,48700,"Williamsport, PA Metro Area",116048,*****
310M200US48900,48900,"Wilmington, NC Metro Area",277969,*****
310M200US49020,49020,"Winchester, VA-WV Metro Area",133621,2267
310M200US49180,49180,"Winston-Salem, NC Metro Area",659330,*****
310M200US49340,49340,"Worcester, MA-CT Metro Area",935536,*****
310M200US49420,49420,"Yakima, WA Metro Area",248830,*****
310M200US49620,49620,"York-Hanover, PA Metro Area",442867,*****
310M200US49660,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",549885,*****
310M200US49700,49700,"Yuba City, CA Metro Area",170955,*****
310M200US49740,49740,"Yuma, AZ Metro Area",204275,*****
